date,Lancaster,Santa Clarita,Reseda,Glendora,LA Main,Long Beach,Long Beach 710
2020-12-07-21,11.807274261472173,13.55629117387483,12.632938588843743,13.15322833196626,12.868517430529273,12.79796820838087,12.828041554505033
2020-12-07-22,6.654501685329905,6.548200040166486,6.2587690787198635,6.0093994385250475,6.145858509627981,6.17967204213698,6.165258189852619
2020-12-07-23,6.4036371307360875,8.65623872528517,6.816469294421871,7.0766141659831305,6.9342587152646376,6.8989841041904345,6.914020777252516
2020-12-08-00,6.8759828893908255,8.39396739512953,6.545391452593137,6.337070312841912,6.451066985409383,6.479314504336655,6.46727330263408
2020-12-08-01,9.850500187258877,10.154501904223192,9.80652989763554,9.778822159836118,9.793984278847553,9.797741338015221,9.796139798872513
2020-12-08-02,17.720068462811366,22.82380345044875,21.755360366530947,24.29818669244753,22.906711298171054,22.561914150575433,22.708892439584133
2020-12-08-03,23.22402536145391,23.463884398465012,25.642842953145383,27.16705314573983,26.33298085496469,26.126304008266043,26.214405112110168
2020-12-08-04,12.512803169390681,8.395559341687225,10.898930687289646,9.881954088799676,10.438460012515758,10.576357999003077,10.517575580839278
2020-12-08-05,30.435161111319943,33.44399746103574,31.739613036812308,32.56160925819522,32.11179972752259,32.000340305548484,32.047852633448784
2020-12-08-06,20.130809910710298,14.707569319435965,16.934007002169096,14.919551842899864,16.02189405102768,16.295046167551,16.17860834024975
2020-12-08-07,21.921473081877906,21.18384111758646,19.545448912972343,18.04820485929236,18.86752084587335,19.07054119126689,18.983998761296174
2020-12-08-08,26.51506743609106,22.564397007043866,23.725396838877057,21.96749480738027,22.92944702466145,23.167811556298965,23.06620279513389
2020-12-08-09,23.288220518746108,27.985483842346603,25.137686898369402,26.303122240151946,25.665377308387455,25.50734890610997,25.574712410545814
2020-12-08-10,20.164141589695767,22.470035188054716,23.15357844100098,25.037362540524782,24.006525634401516,23.75109199444671,23.859976884062597
2020-12-08-11,18.378953630304977,21.325725707105242,22.019802179733716,24.31407128369343,23.05861039221554,22.747516616443452,22.880128011877215
2020-12-08-12,19.271547610000372,22.48849179258616,22.58669031036735,24.675716912109106,23.532568013308527,23.249304305445083,23.370052447969904
2020-12-08-13,21.50303255923886,27.056501414118333,24.00391063695143,25.579830983148298,24.717462066041,24.503773527949157,24.59486353820163
2020-12-08-14,18.378953630304977,23.817367318850064,22.019802179733716,24.31407128369343,23.05861039221554,22.747516616443452,22.880128011877215
2020-12-08-15,18.378953630304977,21.039648336867874,22.019802179733716,24.31407128369343,23.05861039221554,22.747516616443452,22.880128011877215
2020-12-08-16,8.034292495634618,11.119828957090027,8.926726522063849,9.489090978141048,9.18135611820521,9.105101732135536,9.13760704510603
2020-12-08-17,8.813943424923885,13.908813389812074,9.05333722398428,9.204190463114479,9.121641148496654,9.101186048583804,9.109905539471873
2020-12-08-18,26.295541407106967,33.34824079625457,29.617741067536954,31.711214590160104,30.565632264851516,30.281765572183378,30.402770751854565
2020-12-08-19,21.663311478832576,23.440867909371132,22.446634045826116,22.940242263660295,22.67013192127136,22.603200607951084,22.63173173119708
2020-12-08-20,8.902535906548252,9.067073561790984,9.16798617353359,9.335258812841223,9.243724538809214,9.221043033463673,9.230711584584459
2020-12-08-21,11.009941926852857,18.077774437530962,11.60109804289996,11.973613184425547,11.769766917716225,11.719255344462043,11.74078714849177
2020-12-08-22,6.447429123197884,6.80781519361905,5.696677141110521,5.223593173498133,5.482472316619338,5.546620623148757,5.51927582519365
2020-12-08-23,16.747499063705607,15.76888421180637,16.9673505118223,17.10588920081942,17.030078605762235,17.011293309923904,17.019301005637434
2020-12-09-00,14.394137633908906,16.287456403699007,16.862987969797068,18.418726136609173,17.56740123211515,17.356449317367648,17.446372774417412
2020-12-09-01,7.2160059922841056,8.103347364580886,5.808956724337289,4.922309114755722,5.407496923121711,5.527722816487041,5.47647356392042
2020-12-09-02,17.68319533253829,21.925690519050523,19.64883013162603,20.887468632511396,20.209665756703814,20.041711296875167,20.11330602818062
2020-12-09-03,2.3156107157868124,4.44949756145196,2.408436882769415,2.466930995901532,2.4349220779884977,2.4269905086345354,2.4303715357135833
2020-12-09-04,4.9136099667513,6.397492483523447,5.182317292227254,5.3516423565570665,5.2589849625982845,5.236025156573656,5.245812340223531
2020-12-09-05,7.55030661010174,13.814352241676966,9.476856707302067,10.690866107921275,10.026540671234972,9.861925819555362,9.93209696051174
2020-12-09-06,24.70974834969572,31.797674216615288,27.271424852566486,28.885657132510705,28.002323310103645,27.783439826002184,27.876744310131
2020-12-09-07,23.323288375939295,21.634121733939406,25.183068774081963,26.355003461746488,25.713701983559034,25.5547922958007,25.622531469910747
2020-12-09-08,19.87966445784292,18.185494086497993,21.510881412550734,22.53878757514807,21.976300818462562,21.836920826503512,21.896334986055123
2020-12-09-09,11.895194411962693,9.493193692755845,11.178098700945046,10.726223125228515,10.973496695773061,11.03476922861859,11.00865030013074
2020-12-09-10,24.126219558984843,20.586019910049185,24.751574789183426,25.1456403934419,24.93000136750146,24.87656763711687,24.899345082702034
2020-12-09-11,8.953563129136855,8.484976281504428,7.175209193259629,6.054585131149593,6.667808611167717,6.819760781948899,6.754987421066087
2020-12-09-12,20.157362927867727,17.11506180295941,17.55660172310955,15.917740342899176,16.814551604427514,17.036774696678016,16.942046622200127
2020-12-09-13,7.078588736446802,9.243161622210225,7.984050996838504,8.55462515300442,8.242397813361492,8.165030224575471,8.198010067662322
2020-12-09-14,4.276913323400859,2.3525736622071998,2.88777787715244,2.0124186051928596,2.4914292539615963,2.6101244935919516,2.5595277199353217
2020-12-09-15,4.731958288426519,6.798713168896398,5.829586999764661,6.521254232239171,6.142762816916628,6.048975488064508,6.088954650367636
2020-12-09-16,18.859186344112132,21.67838644952198,22.935395045120096,25.504004960377817,24.09842037202125,23.750127072144604,23.89859568229999
2020-12-09-17,17.00107031502548,18.801703748196655,17.883733165982857,18.43994034699352,18.135574846838,18.060155362805588,18.09230477818881
2020-12-09-18,6.780783062639454,7.554268724861389,5.539843777714138,4.757869844263727,5.185778536364285,5.29181109509621,5.246612101513148
2020-12-09-19,14.378720495279234,12.73381372330449,14.784224277361128,15.039751192622482,14.89992276173923,14.865274327192974,14.880044077064603
2020-12-09-20,8.305730607258662,7.370346095098758,6.336838749680304,5.096147823772764,5.775073819507115,5.943306580014852,5.87159321618031
2020-12-09-21,3.779650929289266,2.8113189016492193,3.126610701920432,2.715099484973431,2.940285030291442,2.9960843164482682,2.972298494365843
2020-12-09-22,10.765180469035657,11.788230106072696,11.872580355845653,12.5704048633867,12.188544088283837,12.093921857394461,12.134256917284857
2020-12-09-23,4.891775788845107,4.360649261802588,4.271713278693777,3.8809828650963443,4.094796821155777,4.147778312936853,4.125193645211459
2020-12-10-00,10.678790435786956,12.075250216954315,12.054897648072904,12.922047219943767,12.447529050882123,12.329947013968114,12.380069257508387
2020-12-10-01,9.607941177817345,9.66131689700981,10.374978452357798,10.858324545081084,10.593829802326013,10.528289992401165,10.556227953001716
2020-12-10-02,22.204746477106937,26.843266519389548,25.206125876211082,27.09743553414954,26.062480521628107,25.806026445849987,25.915346321405867
2020-12-10-03,9.498332709137072,9.573933319944503,9.644900341214866,9.737259467212946,9.686719070508154,9.674195539949269,9.67953400375829
2020-12-10-04,11.971182716142197,12.544886750770628,12.550939127472137,12.916270781420096,12.71635543445448,12.666817913577098,12.687934503755011
